smiles_orig,smiles_adv,pred_orig,pred_adv,shift
COc1cc(-c2[nH]c3cc(F)c(C4CCN(C5COC5)CC4)nc3c2C(C)C)cn2ncnc12,COc1cc(-c2[nH]c3cc(F)c(C4CCN(C5COC5)CC4)nc3c2C(C)C)cn2ncnc12.N#Cc1ccccc1,7.5863494873046875,7.641866207122803,0.055516719818115234
Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2.c1ccc(-c2nc3ccccc3o2)cc1,6.785556793212891,6.7549943923950195,-0.030562400817871094
O=S(=O)(c1ccc(Cl)cc1)N1[C@H]2CC[C@@H]([C@H]1c1ccc(C(F)(F)F)cc1)[C@@H](O)C2,O=S(=O)(c1ccc(Cl)cc1)N1[C@H]2CC[C@@H]([C@H]1c1ccc(C(F)(F)F)cc1)[C@@H](O)C2.c1ccc(-c2nc3ccccc3o2)cc1,6.904204368591309,6.5546770095825195,-0.34952735900878906
C(=C/c1ccc(Cc2ccccc2)cc1)\CN1CCCC1,C(=C/c1ccc(Cc2ccccc2)cc1)\CN1CCCC1.c1ccc(-c2nc3ccccc3o2)cc1,6.040997505187988,5.925054550170898,-0.11594295501708984
C=CCn1ncc(C2CCCNC2)n1,C=CCn1ncc(C2CCCNC2)n1.c1csc(-c2cccs2)c1,6.656274795532227,6.626913547515869,-0.029361248016357422
C[C@H]1[C@H](c2ccc(CN3CCS(=O)(=O)CC3)n2C)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,C[C@H]1[C@H](c2ccc(CN3CCS(=O)(=O)CC3)n2C)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3.N#Cc1ccccc1,6.650150775909424,6.673745155334473,0.023594379425048828
CC(=O)N1CCC(c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCCCC3)c2)CC1,CC(=O)N1CCC(c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCCCC3)c2)CC1.c1csc(-c2cccs2)c1,7.806670188903809,7.654013633728027,-0.15265655517578125
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(C)nc12,C=C(C(=O)O)c1ccccc1.CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(C)nc12,6.506516933441162,6.567050933837891,0.060534000396728516
Fc1ccc([C@@H]2CC3CCC(N3)[C@H]2COc2ccc3c(c2)OCO3)cc1,Fc1ccc([C@@H]2CC3CCC(N3)[C@H]2COc2ccc3c(c2)OCO3)cc1.c1ccc(-c2nc3ccccc3o2)cc1,6.883431434631348,6.969247341156006,0.0858159065246582
CC(CN(C(=O)c1csc2ccccc12)C1CCC2(CC1)OCCO2)c1ccc(Cl)cc1,C=C(C(=O)O)c1ccccc1.CC(CN(C(=O)c1csc2ccccc12)C1CCC2(CC1)OCCO2)c1ccc(Cl)cc1,6.723604679107666,6.6553497314453125,-0.06825494766235352
N#Cc1ccc(N2[C@@H]3CC[C@H]2C[C@@H](O)C3)cc1Cl,C=C(C(=O)O)c1ccccc1.N#Cc1ccc(N2[C@@H]3CC[C@H]2C[C@@H](O)C3)cc1Cl,6.787822246551514,6.869016647338867,0.08119440078735352
Cl.c1ccc2c(Cc3c[nH]cn3)cccc2c1,Cl.c1ccc2c(Cc3c[nH]cn3)cccc2c1.c1csc(-c2cccs2)c1,6.194537162780762,6.109219551086426,-0.08531761169433594
O=c1cc(Cn2c[n+](CCCCCn3c[n+](Cc4cc(=O)oc5cc(O)ccc45)c4ccccc43)c3ccccc32)c2ccc(O)cc2o1.[Cl-].[Cl-],O=c1cc(Cn2c[n+](CCCCCn3c[n+](Cc4cc(=O)oc5cc(O)ccc45)c4ccccc43)c3ccccc32)c2ccc(O)cc2o1.[Cl-].[Cl-].c1ccc(-c2nc3ccccc3o2)cc1,5.482539653778076,5.777440547943115,0.29490089416503906
COc1ccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cn1,COc1ccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cn1.c1csc(-c2cccs2)c1,6.599181175231934,6.527891635894775,-0.0712895393371582
CCOc1c(OC)cc(/C=C/C(=O)c2ccncc2)cc1OC,CCOc1c(OC)cc(/C=C/C(=O)c2ccncc2)cc1OC.O=C1Nc2ccccc2C1=O,5.861738204956055,5.840080738067627,-0.021657466888427734
CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1.Cl,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1.Cl.O=C1Nc2ccccc2C1=O,6.112043857574463,6.174943447113037,0.06289958953857422
CCn1nc(C(=O)NC[C@H]2CC[C@H](S(C)(=O)=O)CC2)c(Cl)c1-c1ccc(OC(C)C(F)(F)F)cc1OC,CCn1nc(C(=O)NC[C@H]2CC[C@H](S(C)(=O)=O)CC2)c(Cl)c1-c1ccc(OC(C)C(F)(F)F)cc1OC.c1ccc(-c2nc3ccccc3o2)cc1,7.633494853973389,7.526350498199463,-0.10714435577392578
COC(=O)/C=C/[C@H](CC(C)C)NC(=O)CN1C(=O)[C@@H](COC(=O)Nc2ccc(Cl)cc2C(F)(F)F)N=C(c2ccccc2)c2ccccc21,C=C(C(=O)O)c1ccccc1.COC(=O)/C=C/[C@H](CC(C)C)NC(=O)CN1C(=O)[C@@H](COC(=O)Nc2ccc(Cl)cc2C(F)(F)F)N=C(c2ccccc2)c2ccccc21,6.167769908905029,6.125201225280762,-0.04256868362426758
CN(Cc1ccc2nc(N)nc(N)c2n1)c1c(Cl)cccc1Cl,CN(Cc1ccc2nc(N)nc(N)c2n1)c1c(Cl)cccc1Cl.c1csc(-c2cccs2)c1,6.524072170257568,6.429961681365967,-0.09411048889160156
COc1ccc(-c2cnc(N)c(-c3ccc(NC(=O)c4cn(CC5CCOCC5)cc(-c5ccc(C)cn5)c4=O)cc3)c2)cc1OC,C=C(C(=O)O)c1ccccc1.COc1ccc(-c2cnc(N)c(-c3ccc(NC(=O)c4cn(CC5CCOCC5)cc(-c5ccc(C)cn5)c4=O)cc3)c2)cc1OC,7.7391862869262695,7.624857425689697,-0.11432886123657227
COCC/C(=N\S(=O)(=O)Cc1ccccc1C)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1,COCC/C(=N\S(=O)(=O)Cc1ccccc1C)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1.O=C1Nc2ccccc2C1=O,6.5031514167785645,6.822926044464111,0.3197746276855469
COc1cccc(S(=O)(=O)NC(=O)c2cc(-c3ccc(C#CCO)s3)c(OC)cc2OC)c1,COc1cccc(S(=O)(=O)NC(=O)c2cc(-c3ccc(C#CCO)s3)c(OC)cc2OC)c1.c1csc(-c2cccs2)c1,6.4053263664245605,6.25623893737793,-0.14908742904663086
COc1cc(N2CC[C@H]3CN[C@H]3C2)cnc1Br,COc1cc(N2CC[C@H]3CN[C@H]3C2)cnc1Br.c1csc(-c2cccs2)c1,9.155843734741211,9.132411003112793,-0.02343273162841797
CCOC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1,CCOC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1.c1csc(-c2cccs2)c1,7.05869722366333,7.050792694091797,-0.007904529571533203
COc1ccccc1NC(=O)COC(=O)c1cc2c(s1)CCC2,COc1ccccc1NC(=O)COC(=O)c1cc2c(s1)CCC2.c1ccc(-c2nc3ccccc3o2)cc1,5.346504211425781,5.322690963745117,-0.023813247680664062
O=C(NC1CC1)c1ccc(CN2CCN(C(=O)N3CCC(c4cn[nH]c4)C3)c3ccccc32)cc1,O=C(NC1CC1)c1ccc(CN2CCN(C(=O)N3CCC(c4cn[nH]c4)C3)c3ccccc32)cc1.c1ccc(-c2nc3ccccc3o2)cc1,6.694833755493164,6.52279806137085,-0.17203569412231445
CCS(=O)(=O)c1ccc(OC2CCC(F)(F)CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,CCS(=O)(=O)c1ccc(OC2CCC(F)(F)CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1.c1ccc(-c2nc3ccccc3o2)cc1,8.017780303955078,7.501155376434326,-0.516624927520752
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(S(N)(=O)=O)cc2)CC1,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(S(N)(=O)=O)cc2)CC1.c1csc(-c2cccs2)c1,7.391765594482422,7.3493523597717285,-0.04241323471069336
CC(=O)c1c(NS(C)(=O)=O)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2n(C)c1=O,C=C(C(=O)O)c1ccccc1.CC(=O)c1c(NS(C)(=O)=O)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2n(C)c1=O,6.4141316413879395,6.355382919311523,-0.058748722076416016
CN(C)c1ccc(-c2ccc3ncnc(Nc4cccc5[nH]ncc45)c3c2)cc1,CN(C)c1ccc(-c2ccc3ncnc(Nc4cccc5[nH]ncc45)c3c2)cc1.N#Cc1ccccc1,6.6061625480651855,6.581876754760742,-0.02428579330444336
O=C1C[C@H]2O[C@H]([C@H](F)c3ccccc3)[C@H](O)[C@H]2O1,C=C(C(=O)O)c1ccccc1.O=C1C[C@H]2O[C@H]([C@H](F)c3ccccc3)[C@H](O)[C@H]2O1,6.034825325012207,6.035171031951904,0.0003457069396972656
NS(=O)(=O)c1cc2c(s1)[S+]([O-])CCC2O,NS(=O)(=O)c1cc2c(s1)[S+]([O-])CCC2O.O=C1Nc2ccccc2C1=O,6.720889091491699,6.3229193687438965,-0.39796972274780273
CCOc1ccc2cc(-c3nn(CC4CCCCC4)c(N)c3C(N)=O)cnc2c1,CCOc1ccc2cc(-c3nn(CC4CCCCC4)c(N)c3C(N)=O)cnc2c1.O=C1Nc2ccccc2C1=O,7.25590705871582,7.234977722167969,-0.020929336547851562
CCCCc1ccc2nc(NC(=O)c3ccc(Br)o3)sc2c1,CCCCc1ccc2nc(NC(=O)c3ccc(Br)o3)sc2c1.c1ccc(-c2nc3ccccc3o2)cc1,6.09429407119751,6.049200534820557,-0.045093536376953125
C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)c1ccc(-n2cc(Cl)cn2)s1)C(=O)O,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)c1ccc(-n2cc(Cl)cn2)s1)C(=O)O.N#Cc1ccccc1,6.688178539276123,7.250881195068359,0.5627026557922363
CC(C)c1ccc(C(F)(F)F)c(S(N)(=O)=O)c1-c1nnn[nH]1,CC(C)c1ccc(C(F)(F)F)c(S(N)(=O)=O)c1-c1nnn[nH]1.c1ccc(-c2nc3ccccc3o2)cc1,7.734076499938965,7.399499416351318,-0.3345770835876465
[Br-].[Br-].c1cc(OCCOc2ccc(C[n+]3ccc(N4CCCC4)cc3)cc2)ccc1C[n+]1ccc(N2CCCC2)cc1,C=C(C(=O)O)c1ccccc1.[Br-].[Br-].c1cc(OCCOc2ccc(C[n+]3ccc(N4CCCC4)cc3)cc2)ccc1C[n+]1ccc(N2CCCC2)cc1,5.985632419586182,5.922842025756836,-0.0627903938293457
N#CC(c1cccnc1)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,N#CC(c1cccnc1)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1.c1ccc(-c2nc3ccccc3o2)cc1,6.122291088104248,5.963005065917969,-0.1592860221862793
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O.O=C1Nc2ccccc2C1=O,5.972900867462158,5.774725914001465,-0.19817495346069336
C#CCn1cc(-c2cncs2)nc1CCC1=NN2C(C)=CC=C(OC)C2N1,C#CCn1cc(-c2cncs2)nc1CCC1=NN2C(C)=CC=C(OC)C2N1.O=C1Nc2ccccc2C1=O,6.830699443817139,6.566639423370361,-0.26406002044677734
Cc1ccc(NC(=O)Nc2ccc(OC(CCN(C)C)c3ccccc3)cc2)cc1I,Cc1ccc(NC(=O)Nc2ccc(OC(CCN(C)C)c3ccccc3)cc2)cc1I.c1ccc(-c2nc3ccccc3o2)cc1,6.669928073883057,6.775412082672119,0.1054840087890625
CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,C=C(C(=O)O)c1ccccc1.CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,6.69161319732666,6.762640953063965,0.07102775573730469
O=C(NC(C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1)C1CCOCC1,O=C(NC(C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1)C1CCOCC1.c1csc(-c2cccs2)c1,6.510373115539551,6.4561262130737305,-0.05424690246582031
BrC(COc1cccc2c[n+](Cc3ccccc3)ccc12)CN(Cc1ccccc1)Cc1ccccc1.[Br-],BrC(COc1cccc2c[n+](Cc3ccccc3)ccc12)CN(Cc1ccccc1)Cc1ccccc1.C=C(C(=O)O)c1ccccc1.[Br-],6.229273319244385,6.225039482116699,-0.004233837127685547
COc1ccc(N(Cc2noc(-c3ccccc3)n2)C(=O)CCCCCC(=O)NO)cc1,COc1ccc(N(Cc2noc(-c3ccccc3)n2)C(=O)CCCCCC(=O)NO)cc1.c1ccc(-c2nc3ccccc3o2)cc1,6.454192161560059,6.422638416290283,-0.03155374526977539
Fc1cc(-c2cc(NCCCC3CCCNC3)c3ccccc3n2)cc(F)c1F,C=C(C(=O)O)c1ccccc1.Fc1cc(-c2cc(NCCCC3CCCNC3)c3ccccc3n2)cc(F)c1F,6.316463470458984,6.474562644958496,0.15809917449951172
C[C@@H]1C2CC(C2)N(C(=O)c2cc(C#N)ccc2-n2nccn2)C1COc1ccc(F)cc1,C[C@@H]1C2CC(C2)N(C(=O)c2cc(C#N)ccc2-n2nccn2)C1COc1ccc(F)cc1.O=C1Nc2ccccc2C1=O,6.818679332733154,6.969693183898926,0.15101385116577148
CN1CCCC1CCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccc(Cl)cc12.Cl.Cl.Cl.Cl.Cl,CN1CCCC1CCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccc(Cl)cc12.Cl.Cl.Cl.Cl.Cl.N#Cc1ccccc1,6.681718349456787,6.672937393188477,-0.008780956268310547
NC(=O)CCN[C@@H](c1ccc(Cl)c(C(=O)c2cnc(N)cn2)c1F)C1CC1,NC(=O)CCN[C@@H](c1ccc(Cl)c(C(=O)c2cnc(N)cn2)c1F)C1CC1.O=C1Nc2ccccc2C1=O,6.91306209564209,6.8839430809021,-0.029119014739990234
CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cc2noc3ccccc23)ccc1Oc1ccc(F)cc1F,CCOc1cc(=O)n(C)cc1-c1cc(NC(=O)Cc2noc3ccccc23)ccc1Oc1ccc(F)cc1F.O=C1Nc2ccccc2C1=O,6.817407608032227,7.189950466156006,0.3725428581237793
COc1cc(Cc2cnc(N)nc2N)cc(/C=C/C(=O)N2N=Cc3ccccc3C2c2ccccc2)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(/C=C/C(=O)N2N=Cc3ccccc3C2c2ccccc2)c1OC.c1csc(-c2cccs2)c1,6.275753021240234,6.243156909942627,-0.03259611129760742
COc1cccc2c1C[C@@H]1[C@H](/C=C/c3ccccc3)c3c(OC)cccc3O[C@]1(c1ccccc1)O2,COc1cccc2c1C[C@@H]1[C@H](/C=C/c3ccccc3)c3c(OC)cccc3O[C@]1(c1ccccc1)O2.c1ccc(-c2nc3ccccc3o2)cc1,6.314302921295166,6.353321552276611,0.03901863098144531
Clc1ccccc1CSc1nnc(/C=C/c2ccccc2)o1,Clc1ccccc1CSc1nnc(/C=C/c2ccccc2)o1.c1csc(-c2cccs2)c1,5.50034761428833,5.421668529510498,-0.07867908477783203
CSc1ccc(C2CN(C)Cc3cc(Oc4ncc(CN5CCCCC5)s4)ccc32)cc1,CSc1ccc(C2CN(C)Cc3cc(Oc4ncc(CN5CCCCC5)s4)ccc32)cc1.c1csc(-c2cccs2)c1,7.669454574584961,7.66141939163208,-0.00803518295288086
CC(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)NC(C)C(=O)C(F)(F)F)C(C)C,CC(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)NC(C)C(=O)C(F)(F)F)C(C)C.c1ccc(-c2nc3ccccc3o2)cc1,6.155861854553223,6.302913188934326,0.14705133438110352
Cc1cc(O)n(-c2cc(C(=O)O)ccn2)n1,C=C(C(=O)O)c1ccccc1.Cc1cc(O)n(-c2cc(C(=O)O)ccn2)n1,5.866496562957764,5.866070747375488,-0.0004258155822753906
O=C(c1ccc(-c2nc(COc3ccc(-c4nnco4)cc3)no2)s1)C(F)(F)F,N#Cc1ccccc1.O=C(c1ccc(-c2nc(COc3ccc(-c4nnco4)cc3)no2)s1)C(F)(F)F,6.350360870361328,6.278196334838867,-0.07216453552246094
O=C(O)c1ccc(Cn2cnc3ccc(C#CCN4CCOCC4)cc3c2=O)cc1,O=C(O)c1ccc(Cn2cnc3ccc(C#CCN4CCOCC4)cc3c2=O)cc1.c1csc(-c2cccs2)c1,6.344757080078125,6.318901538848877,-0.025855541229248047
CCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,CCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1.c1csc(-c2cccs2)c1,6.648123741149902,6.67157506942749,0.02345132827758789
Cc1ccc(CNc2nc(NCC3(N)CC3)nc3c2cnn3C)cc1Cl,C=C(C(=O)O)c1ccccc1.Cc1ccc(CNc2nc(NCC3(N)CC3)nc3c2cnn3C)cc1Cl,6.7557477951049805,6.744175434112549,-0.01157236099243164
FC(F)(F)Oc1cccc(-n2nnc3ccc(NCCc4cccnc4)nc32)c1,FC(F)(F)Oc1cccc(-n2nnc3ccc(NCCc4cccnc4)nc32)c1.c1ccc(-c2nc3ccccc3o2)cc1,6.063831329345703,5.739874839782715,-0.3239564895629883
NCC[C@@H]1CCCN(c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)C1,NCC[C@@H]1CCCN(c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)C1.O=C1Nc2ccccc2C1=O,9.282705307006836,9.016107559204102,-0.2665977478027344
O=C(O)c1nc2c(O)nc3ccc(Cl)cc3n2n1,C=C(C(=O)O)c1ccccc1.O=C(O)c1nc2c(O)nc3ccc(Cl)cc3n2n1,6.035543441772461,5.947569847106934,-0.08797359466552734
N#Cc1cc(-c2ccnc3[nH]c(-c4ccc(N5CCOCC5)cc4)cc23)ccc1N1CC(O)C1,N#Cc1cc(-c2ccnc3[nH]c(-c4ccc(N5CCOCC5)cc4)cc23)ccc1N1CC(O)C1.O=C1Nc2ccccc2C1=O,7.044140338897705,6.696484565734863,-0.3476557731628418
O=C1CCS[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)N12,N#Cc1ccccc1.O=C1CCS[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)N12,5.8881306648254395,6.254896640777588,0.36676597595214844
COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccsc2C(N)=O)c2cc[nH]c2n1,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccsc2C(N)=O)c2cc[nH]c2n1.c1csc(-c2cccs2)c1,7.048251628875732,7.055508613586426,0.007256984710693359
C=C1C[C@](OC)([C@H](O)C(=O)N[C@H]2OCO[C@H]3[C@@H]2O[C@H](C[C@H](O)CO)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C,C=C1C[C@](OC)([C@H](O)C(=O)N[C@H]2OCO[C@H]3[C@@H]2O[C@H](C[C@H](O)CO)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C.N#Cc1ccccc1,7.12885856628418,7.43548583984375,0.3066272735595703
N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1.O=C1Nc2ccccc2C1=O,7.5199151039123535,7.220029830932617,-0.29988527297973633
CCCCNC(=O)COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/[N+](=O)[O-])cc1,CCCCNC(=O)COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/[N+](=O)[O-])cc1.O=C1Nc2ccccc2C1=O,5.812745571136475,5.783364772796631,-0.02938079833984375
Cc1nc2ncc(Oc3ccc(F)c4cccnc34)nc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,Cc1nc2ncc(Oc3ccc(F)c4cccnc34)nc2c(=O)n1C[C@H]1CCCN(C(C)C)C1.O=C1Nc2ccccc2C1=O,7.122973918914795,7.127257347106934,0.004283428192138672
COc1ccc2cc(CN3CCN(C(=O)Nc4ccccc4)CC3)ccc2c1,COc1ccc2cc(CN3CCN(C(=O)Nc4ccccc4)CC3)ccc2c1.c1csc(-c2cccs2)c1,5.902582168579102,5.894915580749512,-0.007666587829589844
O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F,O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F.c1ccc(-c2nc3ccccc3o2)cc1,7.653854846954346,7.348397731781006,-0.30545711517333984
Nc1nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc2n1CC1CC1,Nc1nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc2n1CC1CC1.c1ccc(-c2nc3ccccc3o2)cc1,6.578250408172607,6.550309181213379,-0.027941226959228516
CN1/C(=C/C(=O)c2nc(S(C)(=O)=O)ncc2Cl)C(C)(C)c2ccccc21,CN1/C(=C/C(=O)c2nc(S(C)(=O)=O)ncc2Cl)C(C)(C)c2ccccc21.c1csc(-c2cccs2)c1,6.109995365142822,6.038893222808838,-0.07110214233398438
COCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,COCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C.c1ccc(-c2nc3ccccc3o2)cc1,7.657389163970947,7.664741039276123,0.007351875305175781
O=C(O)[C@H]1CC[C@@H](c2nc(C3(CN[C@H]4CC4c4ccccc4)CC3)no2)CC1,O=C(O)[C@H]1CC[C@@H](c2nc(C3(CN[C@H]4CC4c4ccccc4)CC3)no2)CC1.c1ccc(-c2nc3ccccc3o2)cc1,6.305196762084961,6.270174026489258,-0.035022735595703125
CC(C)CS(=O)(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,CC(C)CS(=O)(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1.c1csc(-c2cccs2)c1,7.521894454956055,7.413614273071289,-0.10828018188476562
CCc1nc2ccc(C3=CCN(S(C)(=O)=O)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)no1,CCc1nc2ccc(C3=CCN(S(C)(=O)=O)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)no1.c1ccc(-c2nc3ccccc3o2)cc1,6.728023529052734,6.51547908782959,-0.21254444122314453
CSC(=N)NCC[C@H](C)[C@H](N)C(=O)OC(C)(C)C,CSC(=N)NCC[C@H](C)[C@H](N)C(=O)OC(C)(C)C.c1ccc(-c2nc3ccccc3o2)cc1,5.82513952255249,6.282167911529541,0.4570283889770508
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[n+]1ccn(C)c1.[Br-],C=C(C(=O)O)c1ccccc1.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[n+]1ccn(C)c1.[Br-],5.4490532875061035,5.653890609741211,0.20483732223510742
CCCCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,CCCCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12.N#Cc1ccccc1,6.249191761016846,6.40212345123291,0.15293169021606445
